0002,bounding_box_train/0002_c1s1_000451_03.jpg
0002,bounding_box_train/0002_c1s1_000551_01.jpg
0002,bounding_box_train/0002_c1s1_000776_01.jpg
0002,bounding_box_train/0002_c1s1_000801_01.jpg
0002,bounding_box_train/0002_c1s1_069056_02.jpg
0002,bounding_box_train/0002_c1s2_000841_01.jpg
0002,bounding_box_train/0002_c1s2_050821_02.jpg
0002,bounding_box_train/0002_c1s2_050846_02.jpg
0002,bounding_box_train/0002_c1s2_064446_01.jpg
0002,bounding_box_train/0002_c2s1_000301_01.jpg
0002,bounding_box_train/0002_c2s1_000351_01.jpg
0002,bounding_box_train/0002_c2s1_000801_01.jpg
0002,bounding_box_train/0002_c2s1_000976_01.jpg
0002,bounding_box_train/0002_c2s1_068496_01.jpg
0002,bounding_box_train/0002_c2s1_068521_01.jpg
0002,bounding_box_train/0002_c2s1_073121_01.jpg
0002,bounding_box_train/0002_c2s1_073121_02.jpg
0002,bounding_box_train/0002_c2s1_123041_01.jpg
0002,bounding_box_train/0002_c2s1_123141_01.jpg
0002,bounding_box_train/0002_c2s1_123141_03.jpg
0002,bounding_box_train/0002_c2s1_136741_01.jpg
0002,bounding_box_train/0002_c3s1_000001_01.jpg
0002,bounding_box_train/0002_c3s1_000076_01.jpg
0002,bounding_box_train/0002_c3s1_000501_01.jpg
0002,bounding_box_train/0002_c3s1_068642_02.jpg
0002,bounding_box_train/0002_c3s1_072942_02.jpg
0002,bounding_box_train/0002_c3s1_123058_01.jpg
0002,bounding_box_train/0002_c3s1_123283_03.jpg
0002,bounding_box_train/0002_c3s1_123283_05.jpg
0002,bounding_box_train/0002_c3s1_123333_02.jpg
0002,bounding_box_train/0002_c3s1_123358_03.jpg
0002,bounding_box_train/0002_c3s1_136233_01.jpg
0002,bounding_box_train/0002_c3s1_136258_02.jpg
0002,bounding_box_train/0002_c3s1_136308_04.jpg
0002,bounding_box_train/0002_c5s1_000476_02.jpg
0002,bounding_box_train/0002_c5s1_000551_01.jpg
0002,bounding_box_train/0002_c5s1_000551_03.jpg
0002,bounding_box_train/0002_c5s1_000626_01.jpg
0002,bounding_box_train/0002_c5s1_000651_01.jpg
